subject,arm,cam_a,cam_b,point,raw_mm,aligned_mm
train25,T,webcam_r,webcam_c,eye35(outer corner),4.620,3.559
train25,T,webcam_r,webcam_c,eye39(inner corner),4.319,5.066
train25,T,webcam_r,webcam_c,eye89(inner corner),3.200,3.668
train25,T,webcam_r,webcam_c,eye93(outer corner),5.448,5.053
train25,T,webcam_r,webcam_c,nose78(base of nose),2.245,2.725
train25,T,webcam_r,webcam_c,nose84(base of nose),3.249,2.689
train25,S,webcam_r,webcam_l,eye35(outer corner),2.072,2.540
train25,S,webcam_r,webcam_l,eye39(inner corner),0.966,1.727
train25,S,webcam_r,webcam_l,eye89(inner corner),2.768,2.489
train25,S,webcam_r,webcam_l,eye93(outer corner),2.626,2.607
train25,S,webcam_r,webcam_l,nose78(base of nose),7.283,7.326
train25,S,webcam_r,webcam_l,nose84(base of nose),7.861,7.432
train25,T,webcam_r,webcam_l,eye35(outer corner),2.864,2.665
train25,T,webcam_r,webcam_l,eye39(inner corner),2.016,2.568
train25,T,webcam_r,webcam_l,eye89(inner corner),2.361,2.727
train25,T,webcam_r,webcam_l,eye93(outer corner),3.239,3.114
train25,T,webcam_r,webcam_l,nose78(base of nose),5.357,5.365
train25,T,webcam_r,webcam_l,nose84(base of nose),5.755,5.288
train22,S,webcam_l,webcam_c,eye35(outer corner),0.979,0.774
train22,S,webcam_l,webcam_c,eye39(inner corner),1.706,1.886
train22,S,webcam_l,webcam_c,eye89(inner corner),1.279,0.818
train22,S,webcam_l,webcam_c,eye93(outer corner),0.952,0.805
train22,S,webcam_l,webcam_c,nose78(base of nose),0.916,0.916
train22,S,webcam_l,webcam_c,nose84(base of nose),0.770,0.375
train22,T,webcam_l,webcam_c,eye35(outer corner),0.755,0.566
train22,T,webcam_l,webcam_c,eye39(inner corner),1.174,1.286
train22,T,webcam_l,webcam_c,eye89(inner corner),1.371,0.933
train22,T,webcam_l,webcam_c,eye93(outer corner),0.839,0.882
train22,T,webcam_l,webcam_c,nose78(base of nose),1.039,0.920
train22,T,webcam_l,webcam_c,nose84(base of nose),0.845,0.304
train22,S,webcam_r,webcam_c,eye35(outer corner),2.204,1.199
train22,S,webcam_r,webcam_c,eye39(inner corner),1.451,0.724
train22,S,webcam_r,webcam_c,eye89(inner corner),1.821,1.789
train22,S,webcam_r,webcam_c,eye93(outer corner),0.508,0.469
train22,S,webcam_r,webcam_c,nose78(base of nose),2.797,2.264
train22,S,webcam_r,webcam_c,nose84(base of nose),1.374,2.388
train22,T,webcam_r,webcam_c,eye35(outer corner),2.152,1.266
train22,T,webcam_r,webcam_c,eye39(inner corner),0.849,0.451
train22,T,webcam_r,webcam_c,eye89(inner corner),1.348,1.348
train22,T,webcam_r,webcam_c,eye93(outer corner),0.660,0.422
train22,T,webcam_r,webcam_c,nose78(base of nose),2.283,2.031
train22,T,webcam_r,webcam_c,nose84(base of nose),1.542,2.204
train22,S,webcam_r,webcam_l,eye35(outer corner),1.551,0.992
train22,S,webcam_r,webcam_l,eye39(inner corner),2.846,2.478
train22,S,webcam_r,webcam_l,eye89(inner corner),2.747,2.337
train22,S,webcam_r,webcam_l,eye93(outer corner),1.053,0.476
train22,S,webcam_r,webcam_l,nose78(base of nose),2.520,2.611
train22,S,webcam_r,webcam_l,nose84(base of nose),1.963,2.576
train22,T,webcam_r,webcam_l,eye35(outer corner),1.562,0.972
train22,T,webcam_r,webcam_l,eye39(inner corner),1.794,1.585
train22,T,webcam_r,webcam_l,eye89(inner corner),2.370,1.981
train22,T,webcam_r,webcam_l,eye93(outer corner),1.025,0.591
train22,T,webcam_r,webcam_l,nose78(base of nose),1.773,2.259
train22,T,webcam_r,webcam_l,nose84(base of nose),2.149,2.244
train18,S,webcam_c,basler,eye35(outer corner),3.323,2.175
train18,S,webcam_c,basler,eye39(inner corner),1.122,1.205
train18,S,webcam_c,basler,eye89(inner corner),1.016,0.888
train18,S,webcam_c,basler,eye93(outer corner),1.313,1.061
train18,S,webcam_c,basler,nose78(base of nose),2.613,2.657
train18,S,webcam_c,basler,nose84(base of nose),1.889,2.375
train18,T,webcam_c,basler,eye35(outer corner),1.772,1.816
train18,T,webcam_c,basler,eye39(inner corner),1.274,1.251
train18,T,webcam_c,basler,eye89(inner corner),0.807,0.565
train18,T,webcam_c,basler,eye93(outer corner),0.728,0.976
train18,T,webcam_c,basler,nose78(base of nose),2.999,2.846
train18,T,webcam_c,basler,nose84(base of nose),2.464,2.526
train18,S,webcam_l,basler,eye35(outer corner),1.041,1.206
train18,S,webcam_l,basler,eye39(inner corner),1.542,1.337
train18,S,webcam_l,basler,eye89(inner corner),1.072,0.942
train18,S,webcam_l,basler,eye93(outer corner),0.947,0.820
train18,S,webcam_l,basler,nose78(base of nose),2.795,2.919
train18,S,webcam_l,basler,nose84(base of nose),3.088,3.039
train18,T,webcam_l,basler,eye35(outer corner),1.514,1.492
train18,T,webcam_l,basler,eye39(inner corner),0.947,0.851
train18,T,webcam_l,basler,eye89(inner corner),0.831,0.646
train18,T,webcam_l,basler,eye93(outer corner),1.424,1.066
train18,T,webcam_l,basler,nose78(base of nose),3.310,3.738
train18,T,webcam_l,basler,nose84(base of nose),4.061,3.763
train18,S,webcam_l,webcam_c,eye35(outer corner),2.532,1.276
train18,S,webcam_l,webcam_c,eye39(inner corner),1.164,1.895
train18,S,webcam_l,webcam_c,eye89(inner corner),1.398,1.126
train18,S,webcam_l,webcam_c,eye93(outer corner),0.795,0.844
train18,S,webcam_l,webcam_c,nose78(base of nose),0.324,0.616
train18,S,webcam_l,webcam_c,nose84(base of nose),1.311,0.692
train18,T,webcam_l,webcam_c,eye35(outer corner),0.281,0.368
train18,T,webcam_l,webcam_c,eye39(inner corner),0.894,0.984
train18,T,webcam_l,webcam_c,eye89(inner corner),1.121,0.702
train18,T,webcam_l,webcam_c,eye93(outer corner),1.423,1.029
train18,T,webcam_l,webcam_c,nose78(base of nose),0.526,1.222
train18,T,webcam_l,webcam_c,nose84(base of nose),1.737,1.307
train18,S,webcam_r,basler,eye35(outer corner),1.159,1.019
train18,S,webcam_r,basler,eye39(inner corner),1.405,1.366
train18,S,webcam_r,basler,eye89(inner corner),1.042,1.039
train18,S,webcam_r,basler,eye93(outer corner),0.990,0.904
train18,S,webcam_r,basler,nose78(base of nose),2.824,2.215
train18,S,webcam_r,basler,nose84(base of nose),1.562,2.249
train18,T,webcam_r,basler,eye35(outer corner),1.096,0.851
train18,T,webcam_r,basler,eye39(inner corner),1.523,1.368
train18,T,webcam_r,basler,eye89(inner corner),1.099,1.197
train18,T,webcam_r,basler,eye93(outer corner),0.696,0.723
train18,T,webcam_r,basler,nose78(base of nose),2.361,2.096
train18,T,webcam_r,basler,nose84(base of nose),1.596,1.975
train18,S,webcam_r,webcam_c,eye35(outer corner),4.057,2.313
train18,S,webcam_r,webcam_c,eye39(inner corner),1.060,1.063
train18,S,webcam_r,webcam_c,eye89(inner corner),0.942,0.944
train18,S,webcam_r,webcam_c,eye93(outer corner),1.174,0.986
train18,S,webcam_r,webcam_c,nose78(base of nose),4.901,4.110
train18,S,webcam_r,webcam_c,nose84(base of nose),3.052,4.442
train18,T,webcam_r,webcam_c,eye35(outer corner),2.338,1.888
train18,T,webcam_r,webcam_c,eye39(inner corner),0.811,0.765
train18,T,webcam_r,webcam_c,eye89(inner corner),0.995,1.213
train18,T,webcam_r,webcam_c,eye93(outer corner),0.208,0.688
train18,T,webcam_r,webcam_c,nose78(base of nose),4.430,3.897
train18,T,webcam_r,webcam_c,nose84(base of nose),3.697,4.183
train18,S,webcam_r,webcam_l,eye35(outer corner),1.636,1.378
train18,S,webcam_r,webcam_l,eye39(inner corner),2.183,1.943
train18,S,webcam_r,webcam_l,eye89(inner corner),1.941,1.843
train18,S,webcam_r,webcam_l,eye93(outer corner),1.441,1.419
train18,S,webcam_r,webcam_l,nose78(base of nose),5.155,4.574
train18,S,webcam_r,webcam_l,nose84(base of nose),4.317,5.027
train18,T,webcam_r,webcam_l,eye35(outer corner),2.159,1.675
train18,T,webcam_r,webcam_l,eye39(inner corner),1.582,1.363
train18,T,webcam_r,webcam_l,eye89(inner corner),1.851,1.763
train18,T,webcam_r,webcam_l,eye93(outer corner),1.549,1.410
train18,T,webcam_r,webcam_l,nose78(base of nose),4.857,5.023
train18,T,webcam_r,webcam_l,nose84(base of nose),5.305,5.403
train20,S,webcam_c,basler,eye35(outer corner),0.906,1.233
train20,S,webcam_c,basler,eye39(inner corner),2.681,1.566
train20,S,webcam_c,basler,eye89(inner corner),3.743,1.451
train20,S,webcam_c,basler,eye93(outer corner),3.143,1.975
train20,S,webcam_c,basler,nose78(base of nose),1.505,0.852
train20,S,webcam_c,basler,nose84(base of nose),0.820,1.480
train20,T,webcam_c,basler,eye35(outer corner),0.821,0.578
train20,T,webcam_c,basler,eye39(inner corner),1.478,1.459
train20,T,webcam_c,basler,eye89(inner corner),2.028,1.179
train20,T,webcam_c,basler,eye93(outer corner),1.158,1.409
train20,T,webcam_c,basler,nose78(base of nose),1.139,1.613
train20,T,webcam_c,basler,nose84(base of nose),2.490,1.502
train20,S,webcam_l,basler,eye35(outer corner),1.518,1.757
train20,S,webcam_l,basler,eye39(inner corner),2.926,2.627
train20,S,webcam_l,basler,eye89(inner corner),1.743,1.637
train20,S,webcam_l,basler,eye93(outer corner),1.759,1.829
train20,S,webcam_l,basler,nose78(base of nose),2.241,1.912
train20,S,webcam_l,basler,nose84(base of nose),1.499,1.617
train20,T,webcam_l,basler,eye35(outer corner),0.860,0.729
train20,T,webcam_l,basler,eye39(inner corner),2.020,2.035
train20,T,webcam_l,basler,eye89(inner corner),2.019,1.810
train20,T,webcam_l,basler,eye93(outer corner),1.814,1.359
train20,T,webcam_l,basler,nose78(base of nose),1.494,2.380
train20,T,webcam_l,basler,nose84(base of nose),2.981,2.421
train20,S,webcam_l,webcam_c,eye35(outer corner),1.606,1.143
train20,S,webcam_l,webcam_c,eye39(inner corner),1.620,1.985
train20,S,webcam_l,webcam_c,eye89(inner corner),3.325,2.107
train20,S,webcam_l,webcam_c,eye93(outer corner),2.899,1.389
train20,S,webcam_l,webcam_c,nose78(base of nose),0.869,1.583
train20,S,webcam_l,webcam_c,nose84(base of nose),0.915,1.000
train20,T,webcam_l,webcam_c,eye35(outer corner),1.092,0.812
train20,T,webcam_l,webcam_c,eye39(inner corner),1.859,2.084
train20,T,webcam_l,webcam_c,eye89(inner corner),3.295,2.196
train20,T,webcam_l,webcam_c,eye93(outer corner),2.427,1.313
train20,T,webcam_l,webcam_c,nose78(base of nose),0.579,1.282
train20,T,webcam_l,webcam_c,nose84(base of nose),0.856,1.184
train20,S,webcam_r,basler,eye35(outer corner),1.813,2.409
train20,S,webcam_r,basler,eye39(inner corner),2.429,2.397
train20,S,webcam_r,basler,eye89(inner corner),3.416,3.487
train20,S,webcam_r,basler,eye93(outer corner),2.584,1.881
train20,S,webcam_r,basler,nose78(base of nose),4.679,3.988
train20,S,webcam_r,basler,nose84(base of nose),3.074,3.519
train20,T,webcam_r,basler,eye35(outer corner),1.601,1.762
train20,T,webcam_r,basler,eye39(inner corner),2.335,2.289
train20,T,webcam_r,basler,eye89(inner corner),2.564,2.902
train20,T,webcam_r,basler,eye93(outer corner),2.373,1.816
train20,T,webcam_r,basler,nose78(base of nose),2.770,2.509
train20,T,webcam_r,basler,nose84(base of nose),1.589,1.636
train20,S,webcam_r,webcam_c,eye35(outer corner),2.042,1.885
train20,S,webcam_r,webcam_c,eye39(inner corner),2.892,2.285
train20,S,webcam_r,webcam_c,eye89(inner corner),2.230,2.429
train20,S,webcam_r,webcam_c,eye93(outer corner),4.226,2.057
train20,S,webcam_r,webcam_c,nose78(base of nose),4.496,3.881
train20,S,webcam_r,webcam_c,nose84(base of nose),3.552,2.990
train20,T,webcam_r,webcam_c,eye35(outer corner),1.701,1.776
train20,T,webcam_r,webcam_c,eye39(inner corner),2.084,1.982
train20,T,webcam_r,webcam_c,eye89(inner corner),2.011,2.450
train20,T,webcam_r,webcam_c,eye93(outer corner),2.940,1.860
train20,T,webcam_r,webcam_c,nose78(base of nose),3.423,3.383
train20,T,webcam_r,webcam_c,nose84(base of nose),4.064,3.109
train20,S,webcam_r,webcam_l,eye35(outer corner),2.515,2.352
train20,S,webcam_r,webcam_l,eye39(inner corner),4.139,4.259
train20,S,webcam_r,webcam_l,eye89(inner corner),4.052,4.499
train20,S,webcam_r,webcam_l,eye93(outer corner),3.349,2.882
train20,S,webcam_r,webcam_l,nose78(base of nose),4.544,3.940
train20,S,webcam_r,webcam_l,nose84(base of nose),3.586,3.481
train20,T,webcam_r,webcam_l,eye35(outer corner),2.388,2.289
train20,T,webcam_r,webcam_l,eye39(inner corner),3.833,3.876
train20,T,webcam_r,webcam_l,eye89(inner corner),4.446,4.545
train20,T,webcam_r,webcam_l,eye93(outer corner),2.721,2.650
train20,T,webcam_r,webcam_l,nose78(base of nose),3.709,4.171
train20,T,webcam_r,webcam_l,nose84(base of nose),4.510,3.902
train24,S,webcam_c,basler,eye35(outer corner),0.500,1.308
train24,S,webcam_c,basler,eye39(inner corner),2.090,1.391
train24,S,webcam_c,basler,eye89(inner corner),1.348,0.963
train24,S,webcam_c,basler,eye93(outer corner),1.194,0.816
train24,S,webcam_c,basler,nose78(base of nose),1.803,1.720
train24,S,webcam_c,basler,nose84(base of nose),1.684,1.761
train24,T,webcam_c,basler,eye35(outer corner),0.921,0.859
train24,T,webcam_c,basler,eye39(inner corner),1.877,1.964
train24,T,webcam_c,basler,eye89(inner corner),1.934,2.076
train24,T,webcam_c,basler,eye93(outer corner),2.362,2.149
train24,T,webcam_c,basler,nose78(base of nose),2.885,2.327
train24,T,webcam_c,basler,nose84(base of nose),0.883,1.530
train24,S,webcam_l,basler,eye35(outer corner),1.497,0.782
train24,S,webcam_l,basler,eye39(inner corner),0.673,0.747
train24,S,webcam_l,basler,eye89(inner corner),1.303,1.264
train24,S,webcam_l,basler,eye93(outer corner),1.527,1.033
train24,S,webcam_l,basler,nose78(base of nose),1.497,2.112
train24,S,webcam_l,basler,nose84(base of nose),2.568,2.365
train24,T,webcam_l,basler,eye35(outer corner),1.328,1.175
train24,T,webcam_l,basler,eye39(inner corner),1.045,1.019
train24,T,webcam_l,basler,eye89(inner corner),1.624,1.511
train24,T,webcam_l,basler,eye93(outer corner),0.841,0.747
train24,T,webcam_l,basler,nose78(base of nose),2.168,2.699
train24,T,webcam_l,basler,nose84(base of nose),3.185,2.815
train24,S,webcam_l,webcam_c,eye35(outer corner),1.945,2.065
train24,S,webcam_l,webcam_c,eye39(inner corner),2.119,1.767
train24,S,webcam_l,webcam_c,eye89(inner corner),1.428,0.767
train24,S,webcam_l,webcam_c,eye93(outer corner),2.489,1.395
train24,S,webcam_l,webcam_c,nose78(base of nose),2.771,3.438
train24,S,webcam_l,webcam_c,nose84(base of nose),4.065,3.842
train24,T,webcam_l,webcam_c,eye35(outer corner),0.868,0.674
train24,T,webcam_l,webcam_c,eye39(inner corner),1.655,1.689
train24,T,webcam_l,webcam_c,eye89(inner corner),0.924,1.094
train24,T,webcam_l,webcam_c,eye93(outer corner),2.689,2.211
train24,T,webcam_l,webcam_c,nose78(base of nose),4.447,4.253
train24,T,webcam_l,webcam_c,nose84(base of nose),3.697,4.110
train24,S,webcam_r,basler,eye35(outer corner),3.132,1.250
train24,S,webcam_r,basler,eye39(inner corner),1.547,1.064
train24,S,webcam_r,basler,eye89(inner corner),1.802,1.317
train24,S,webcam_r,basler,eye93(outer corner),1.789,0.798
train24,S,webcam_r,basler,nose78(base of nose),2.021,2.901
train24,S,webcam_r,basler,nose84(base of nose),2.723,2.863
train24,T,webcam_r,basler,eye35(outer corner),1.640,0.830
train24,T,webcam_r,basler,eye39(inner corner),1.771,1.518
train24,T,webcam_r,basler,eye89(inner corner),1.065,0.955
train24,T,webcam_r,basler,eye93(outer corner),1.720,1.368
train24,T,webcam_r,basler,nose78(base of nose),4.403,4.082
train24,T,webcam_r,basler,nose84(base of nose),3.434,4.098
train24,S,webcam_r,webcam_c,eye35(outer corner),2.699,0.841
train24,S,webcam_r,webcam_c,eye39(inner corner),3.060,1.454
train24,S,webcam_r,webcam_c,eye89(inner corner),1.692,1.814
train24,S,webcam_r,webcam_c,eye93(outer corner),1.027,0.375
train24,S,webcam_r,webcam_c,nose78(base of nose),0.587,1.341
train24,S,webcam_r,webcam_c,nose84(base of nose),1.292,1.567
train24,T,webcam_r,webcam_c,eye35(outer corner),2.309,1.608
train24,T,webcam_r,webcam_c,eye39(inner corner),0.749,0.787
train24,T,webcam_r,webcam_c,eye89(inner corner),2.761,2.799
train24,T,webcam_r,webcam_c,eye93(outer corner),0.918,1.044
train24,T,webcam_r,webcam_c,nose78(base of nose),1.954,2.382
train24,T,webcam_r,webcam_c,nose84(base of nose),2.814,2.675
train24,S,webcam_r,webcam_l,eye35(outer corner),4.620,2.066
train24,S,webcam_r,webcam_l,eye39(inner corner),1.938,1.510
train24,S,webcam_r,webcam_l,eye89(inner corner),2.800,2.347
train24,S,webcam_r,webcam_l,eye93(outer corner),3.213,1.608
train24,S,webcam_r,webcam_l,nose78(base of nose),3.181,4.773
train24,S,webcam_r,webcam_l,nose84(base of nose),5.237,5.163
train24,T,webcam_r,webcam_l,eye35(outer corner),2.935,2.039
train24,T,webcam_r,webcam_l,eye39(inner corner),1.930,1.695
train24,T,webcam_r,webcam_l,eye89(inner corner),2.613,2.372
train24,T,webcam_r,webcam_l,eye93(outer corner),2.274,1.706
train24,T,webcam_r,webcam_l,nose78(base of nose),6.260,6.513
train24,T,webcam_r,webcam_l,nose84(base of nose),6.469,6.739
train26,S,webcam_c,basler,eye35(outer corner),1.749,2.391
train26,S,webcam_c,basler,eye39(inner corner),4.387,3.956
train26,S,webcam_c,basler,eye89(inner corner),0.749,0.829
train26,S,webcam_c,basler,eye93(outer corner),2.117,2.024
train26,S,webcam_c,basler,nose78(base of nose),2.113,1.913
train26,S,webcam_c,basler,nose84(base of nose),1.910,2.143
train26,T,webcam_c,basler,eye35(outer corner),1.507,2.016
train26,T,webcam_c,basler,eye39(inner corner),3.487,3.067
train26,T,webcam_c,basler,eye89(inner corner),0.773,0.704
train26,T,webcam_c,basler,eye93(outer corner),1.791,1.906
train26,T,webcam_c,basler,nose78(base of nose),1.786,1.477
train26,T,webcam_c,basler,nose84(base of nose),1.933,2.026
train26,S,webcam_l,basler,eye35(outer corner),1.181,1.166
train26,S,webcam_l,basler,eye39(inner corner),1.392,1.423
train26,S,webcam_l,basler,eye89(inner corner),1.622,1.667
train26,S,webcam_l,basler,eye93(outer corner),1.230,0.997
train26,S,webcam_l,basler,nose78(base of nose),1.172,1.534
train26,S,webcam_l,basler,nose84(base of nose),1.794,1.416
train26,T,webcam_l,basler,eye35(outer corner),1.548,1.479
train26,T,webcam_l,basler,eye39(inner corner),1.700,1.731
train26,T,webcam_l,basler,eye89(inner corner),1.947,1.933
train26,T,webcam_l,basler,eye93(outer corner),1.510,1.501
train26,T,webcam_l,basler,nose78(base of nose),0.936,1.299
train26,T,webcam_l,basler,nose84(base of nose),1.656,1.071
train26,S,webcam_l,webcam_c,eye35(outer corner),1.986,2.601
train26,S,webcam_l,webcam_c,eye39(inner corner),3.928,3.541
train26,S,webcam_l,webcam_c,eye89(inner corner),1.406,1.217
train26,S,webcam_l,webcam_c,eye93(outer corner),1.812,1.934
train26,S,webcam_l,webcam_c,nose78(base of nose),1.140,0.944
train26,S,webcam_l,webcam_c,nose84(base of nose),1.778,1.521
train26,T,webcam_l,webcam_c,eye35(outer corner),2.069,2.543
train26,T,webcam_l,webcam_c,eye39(inner corner),3.541,3.212
train26,T,webcam_l,webcam_c,eye89(inner corner),1.922,1.605
train26,T,webcam_l,webcam_c,eye93(outer corner),1.578,1.974
train26,T,webcam_l,webcam_c,nose78(base of nose),1.122,0.819
train26,T,webcam_l,webcam_c,nose84(base of nose),2.265,1.667
train26,S,webcam_r,basler,eye35(outer corner),1.680,1.172
train26,S,webcam_r,basler,eye39(inner corner),1.550,1.670
train26,S,webcam_r,basler,eye89(inner corner),1.075,1.330
train26,S,webcam_r,basler,eye93(outer corner),1.943,1.917
train26,S,webcam_r,basler,nose78(base of nose),2.886,2.279
train26,S,webcam_r,basler,nose84(base of nose),1.750,2.186
train26,T,webcam_r,basler,eye35(outer corner),1.685,1.359
train26,T,webcam_r,basler,eye39(inner corner),1.977,2.093
train26,T,webcam_r,basler,eye89(inner corner),0.995,1.078
train26,T,webcam_r,basler,eye93(outer corner),1.673,1.831
train26,T,webcam_r,basler,nose78(base of nose),2.412,2.234
train26,T,webcam_r,basler,nose84(base of nose),2.167,2.195
train26,S,webcam_r,webcam_c,eye35(outer corner),2.732,2.589
train26,S,webcam_r,webcam_c,eye39(inner corner),5.291,5.264
train26,S,webcam_r,webcam_c,eye89(inner corner),0.864,1.326
train26,S,webcam_r,webcam_c,eye93(outer corner),3.216,3.161
train26,S,webcam_r,webcam_c,nose78(base of nose),4.514,3.586
train26,S,webcam_r,webcam_c,nose84(base of nose),2.444,3.316
train26,T,webcam_r,webcam_c,eye35(outer corner),2.497,2.426
train26,T,webcam_r,webcam_c,eye39(inner corner),4.865,4.750
train26,T,webcam_r,webcam_c,eye89(inner corner),0.766,1.064
train26,T,webcam_r,webcam_c,eye93(outer corner),2.290,2.564
train26,T,webcam_r,webcam_c,nose78(base of nose),3.372,2.727
train26,T,webcam_r,webcam_c,nose84(base of nose),2.084,2.507
train26,S,webcam_r,webcam_l,eye35(outer corner),2.042,1.534
train26,S,webcam_r,webcam_l,eye39(inner corner),1.506,1.802
train26,S,webcam_r,webcam_l,eye89(inner corner),1.457,1.749
train26,S,webcam_r,webcam_l,eye93(outer corner),1.464,1.238
train26,S,webcam_r,webcam_l,nose78(base of nose),3.819,3.517
train26,S,webcam_r,webcam_l,nose84(base of nose),3.336,3.427
train26,T,webcam_r,webcam_l,eye35(outer corner),2.065,1.779
train26,T,webcam_r,webcam_l,eye39(inner corner),1.450,1.751
train26,T,webcam_r,webcam_l,eye89(inner corner),2.185,2.369
train26,T,webcam_r,webcam_l,eye93(outer corner),1.018,0.771
train26,T,webcam_r,webcam_l,nose78(base of nose),2.519,2.918
train26,T,webcam_r,webcam_l,nose84(base of nose),3.522,2.937
train27,S,webcam_c,basler,eye35(outer corner),1.105,1.006
train27,S,webcam_c,basler,eye39(inner corner),1.172,0.947
train27,S,webcam_c,basler,eye89(inner corner),1.878,1.502
train27,S,webcam_c,basler,eye93(outer corner),1.111,1.290
train27,S,webcam_c,basler,nose78(base of nose),1.168,0.758
train27,S,webcam_c,basler,nose84(base of nose),0.491,0.406
train27,T,webcam_c,basler,eye35(outer corner),1.859,1.734
train27,T,webcam_c,basler,eye39(inner corner),1.920,2.025
train27,T,webcam_c,basler,eye89(inner corner),1.888,1.977
train27,T,webcam_c,basler,eye93(outer corner),1.691,1.520
train27,T,webcam_c,basler,nose78(base of nose),0.287,0.744
train27,T,webcam_c,basler,nose84(base of nose),1.565,0.886
train27,S,webcam_l,basler,eye35(outer corner),0.989,0.730
train27,S,webcam_l,basler,eye39(inner corner),1.669,1.750
train27,S,webcam_l,basler,eye89(inner corner),0.571,0.806
train27,S,webcam_l,basler,eye93(outer corner),1.475,1.266
train27,S,webcam_l,basler,nose78(base of nose),1.585,1.836
train27,S,webcam_l,basler,nose84(base of nose),1.923,1.590
train27,T,webcam_l,basler,eye35(outer corner),1.080,1.108
train27,T,webcam_l,basler,eye39(inner corner),1.554,1.452
train27,T,webcam_l,basler,eye89(inner corner),2.275,1.967
train27,T,webcam_l,basler,eye93(outer corner),1.058,1.132
train27,T,webcam_l,basler,nose78(base of nose),0.752,1.343
train27,T,webcam_l,basler,nose84(base of nose),1.620,1.164
train27,S,webcam_l,webcam_c,eye35(outer corner),1.061,0.679
train27,S,webcam_l,webcam_c,eye39(inner corner),1.144,1.471
train27,S,webcam_l,webcam_c,eye89(inner corner),1.792,1.437
train27,S,webcam_l,webcam_c,eye93(outer corner),1.317,1.146
train27,S,webcam_l,webcam_c,nose78(base of nose),0.794,1.291
train27,S,webcam_l,webcam_c,nose84(base of nose),2.032,1.184
train27,T,webcam_l,webcam_c,eye35(outer corner),0.959,0.798
train27,T,webcam_l,webcam_c,eye39(inner corner),1.294,1.544
train27,T,webcam_l,webcam_c,eye89(inner corner),1.299,0.988
train27,T,webcam_l,webcam_c,eye93(outer corner),1.646,1.104
train27,T,webcam_l,webcam_c,nose78(base of nose),0.673,0.763
train27,T,webcam_l,webcam_c,nose84(base of nose),0.248,0.412
train27,S,webcam_r,basler,eye35(outer corner),1.427,1.886
train27,S,webcam_r,basler,eye39(inner corner),1.856,1.680
train27,S,webcam_r,basler,eye89(inner corner),3.320,2.988
train27,S,webcam_r,basler,eye93(outer corner),1.678,1.753
train27,S,webcam_r,basler,nose78(base of nose),1.845,1.769
train27,S,webcam_r,basler,nose84(base of nose),2.269,2.278
train27,T,webcam_r,basler,eye35(outer corner),1.155,1.002
train27,T,webcam_r,basler,eye39(inner corner),1.760,1.598
train27,T,webcam_r,basler,eye89(inner corner),1.627,1.688
train27,T,webcam_r,basler,eye93(outer corner),1.279,1.337
train27,T,webcam_r,basler,nose78(base of nose),2.840,2.343
train27,T,webcam_r,basler,nose84(base of nose),2.287,2.740
train27,S,webcam_r,webcam_c,eye35(outer corner),2.064,1.859
train27,S,webcam_r,webcam_c,eye39(inner corner),1.480,1.593
train27,S,webcam_r,webcam_c,eye89(inner corner),1.680,1.809
train27,S,webcam_r,webcam_c,eye93(outer corner),0.858,0.653
train27,S,webcam_r,webcam_c,nose78(base of nose),2.999,2.309
train27,S,webcam_r,webcam_c,nose84(base of nose),1.998,2.594
train27,T,webcam_r,webcam_c,eye35(outer corner),2.554,2.117
train27,T,webcam_r,webcam_c,eye39(inner corner),1.310,1.511
train27,T,webcam_r,webcam_c,eye89(inner corner),1.615,2.061
train27,T,webcam_r,webcam_c,eye93(outer corner),1.088,0.583
train27,T,webcam_r,webcam_c,nose78(base of nose),2.788,2.994
train27,T,webcam_r,webcam_c,nose84(base of nose),3.574,3.320
train27,S,webcam_r,webcam_l,eye35(outer corner),1.642,1.753
train27,S,webcam_r,webcam_l,eye39(inner corner),2.301,2.515
train27,S,webcam_r,webcam_l,eye89(inner corner),3.367,3.159
train27,S,webcam_r,webcam_l,eye93(outer corner),1.795,1.667
train27,S,webcam_r,webcam_l,nose78(base of nose),3.364,3.508
train27,S,webcam_r,webcam_l,nose84(base of nose),3.830,3.637
train27,T,webcam_r,webcam_l,eye35(outer corner),1.816,1.592
train27,T,webcam_r,webcam_l,eye39(inner corner),2.153,2.088
train27,T,webcam_r,webcam_l,eye89(inner corner),2.766,2.625
train27,T,webcam_r,webcam_l,eye93(outer corner),1.293,1.314
train27,T,webcam_r,webcam_l,nose78(base of nose),3.272,3.478
train27,T,webcam_r,webcam_l,nose84(base of nose),3.690,3.699
train21,S,webcam_c,basler,eye35(outer corner),0.170,0.342
train21,S,webcam_c,basler,eye39(inner corner),2.239,1.916
train21,S,webcam_c,basler,eye89(inner corner),1.728,2.172
train21,S,webcam_c,basler,eye93(outer corner),1.267,0.742
train21,S,webcam_c,basler,nose78(base of nose),2.240,2.049
train21,S,webcam_c,basler,nose84(base of nose),1.757,1.779
train21,T,webcam_c,basler,eye35(outer corner),0.211,0.291
train21,T,webcam_c,basler,eye39(inner corner),1.218,1.124
train21,T,webcam_c,basler,eye89(inner corner),1.168,1.259
train21,T,webcam_c,basler,eye93(outer corner),0.694,0.678
train21,T,webcam_c,basler,nose78(base of nose),1.427,1.268
train21,T,webcam_c,basler,nose84(base of nose),0.997,1.108
train21,S,webcam_l,basler,eye35(outer corner),1.952,1.260
