subject,arm,cam,n_train,n_kept,train_rms_px,test_rms_med_px,iod_mm
train38,M,webcam_r,240,120,1.759,2.935,90.150
train38,GEN,basler,0,0,nan,4.032,nan
train38,GEN,webcam_l,0,0,nan,3.867,nan
train38,GEN,webcam_c,0,0,nan,3.696,nan
train38,GEN,webcam_r,0,0,nan,4.798,nan
train38,S_cross,webcam_l,0,0,nan,5.049,nan
train38,S_cross,webcam_c,0,0,nan,3.694,nan
train38,S_cross,webcam_r,0,0,nan,7.127,nan
train39,T,basler,60,60,0.354,0.422,89.431
train39,Tk,basler,30,30,0.257,0.444,89.336
train39,S,basler,60,30,0.223,0.423,89.344
train39,T,webcam_l,60,60,0.466,0.630,89.850
train39,Tk,webcam_l,30,30,0.353,0.629,89.694
train39,S,webcam_l,60,30,0.305,0.630,89.790
train39,T,webcam_c,60,60,0.526,0.624,89.500
train39,Tk,webcam_c,30,30,0.358,0.622,89.524
train39,S,webcam_c,60,30,0.293,0.605,89.680
train39,T,webcam_r,60,60,0.465,0.567,89.177
train39,Tk,webcam_r,30,30,0.385,0.538,89.218
train39,S,webcam_r,60,30,0.313,0.541,89.433
train39,S240,basler,230,115,0.217,0.412,89.378
train39,F,basler,240,0,nan,3.652,89.511
train39,F,webcam_l,240,0,nan,2.773,89.511
train39,F,webcam_c,240,0,nan,1.193,89.511
train39,F,webcam_r,240,0,nan,2.388,89.511
train39,M,basler,240,120,1.233,1.992,89.587
train39,M,webcam_l,240,120,1.233,1.709,89.587
train39,M,webcam_c,240,120,1.233,1.735,89.587
train39,M,webcam_r,240,120,1.233,1.953,89.587
train39,GEN,basler,0,0,nan,4.101,nan
train39,GEN,webcam_l,0,0,nan,4.287,nan
train39,GEN,webcam_c,0,0,nan,3.137,nan
train39,GEN,webcam_r,0,0,nan,4.021,nan
train39,S_cross,webcam_l,0,0,nan,3.737,nan
train39,S_cross,webcam_c,0,0,nan,2.824,nan
train39,S_cross,webcam_r,0,0,nan,4.078,nan
val03,T,webcam_l,60,60,0.369,0.484,90.461
val03,Tk,webcam_l,30,30,0.288,0.409,90.189
val03,S,webcam_l,60,30,0.224,0.397,90.800
val03,T,webcam_c,60,60,0.320,0.411,90.213
val03,Tk,webcam_c,30,30,0.246,0.379,90.158
val03,S,webcam_c,60,30,0.214,0.374,90.139
val03,T,webcam_r,60,60,0.332,0.471,90.442
val03,Tk,webcam_r,30,30,0.278,0.402,90.181
val03,S,webcam_r,60,30,0.219,0.405,90.383
val03,F,basler,180,0,nan,3.970,90.423
val03,F,webcam_l,180,0,nan,1.869,90.423
val03,F,webcam_c,180,0,nan,0.527,90.423
val03,F,webcam_r,180,0,nan,2.235,90.423
val03,M,basler,240,120,0.832,1.327,89.879
val03,M,webcam_l,240,120,0.832,1.304,89.879
val03,M,webcam_c,240,120,0.832,0.728,89.879
val03,M,webcam_r,240,120,0.832,2.063,89.879
val03,GEN,basler,0,0,nan,2.826,nan
val03,GEN,webcam_l,0,0,nan,2.531,nan
val03,GEN,webcam_c,0,0,nan,2.461,nan
val03,GEN,webcam_r,0,0,nan,2.868,nan
val02,T,basler,60,60,0.379,0.509,89.889
val02,Tk,basler,30,30,0.306,0.545,89.881
val02,S,basler,60,30,0.259,0.493,89.942
val02,T,webcam_l,60,60,0.444,0.624,90.872
val02,Tk,webcam_l,30,30,0.314,0.555,90.922
val02,S,webcam_l,60,30,0.273,0.543,91.107
val02,T,webcam_c,60,60,0.515,0.639,90.802
val02,Tk,webcam_c,30,30,0.359,0.562,90.700
val02,S,webcam_c,60,30,0.259,0.534,90.538
val02,T,webcam_r,60,60,0.694,0.870,90.387
val02,Tk,webcam_r,30,30,0.444,0.823,90.418
val02,S,webcam_r,60,30,0.354,0.823,90.687
val02,S240,basler,209,104,0.264,0.479,89.906
val02,F,basler,240,0,nan,5.342,90.252
val02,F,webcam_l,240,0,nan,3.457,90.252
val02,F,webcam_c,240,0,nan,1.381,90.252
val02,F,webcam_r,240,0,nan,3.942,90.252
val02,M,basler,240,120,1.686,1.861,90.700
val02,M,webcam_l,240,120,1.686,2.925,90.700
val02,M,webcam_c,240,120,1.686,2.036,90.700
val02,M,webcam_r,240,120,1.686,3.404,90.700
val02,GEN,basler,0,0,nan,4.028,nan
val02,GEN,webcam_l,0,0,nan,4.548,nan
val02,GEN,webcam_c,0,0,nan,4.787,nan
val02,GEN,webcam_r,0,0,nan,4.647,nan
val02,S_cross,webcam_l,0,0,nan,5.735,nan
val02,S_cross,webcam_c,0,0,nan,3.972,nan
val02,S_cross,webcam_r,0,0,nan,6.427,nan
val05,T,basler,60,60,0.661,0.855,89.446
val05,Tk,basler,30,30,0.534,0.857,89.482
val05,S,basler,60,30,0.491,0.806,89.566
val05,T,webcam_l,60,60,0.773,1.032,90.824
val05,Tk,webcam_l,30,30,0.623,0.978,90.558
val05,S,webcam_l,60,30,0.538,0.964,90.959
val05,T,webcam_c,60,60,0.690,0.914,90.283
val05,Tk,webcam_c,30,30,0.535,0.926,90.272
val05,S,webcam_c,60,30,0.421,0.909,90.353
val05,T,webcam_r,60,60,0.708,0.913,90.035
val05,Tk,webcam_r,30,30,0.540,0.899,90.196
val05,S,webcam_r,60,30,0.482,0.878,90.388
val05,S240,basler,226,113,0.438,0.804,89.482
val05,F,basler,240,0,nan,3.349,89.984
val05,F,webcam_l,240,0,nan,2.596,89.984
val05,F,webcam_c,240,0,nan,1.396,89.984
val05,F,webcam_r,240,0,nan,2.559,89.984
val05,M,basler,240,120,1.094,4.022,89.808
val05,M,webcam_l,240,120,1.094,1.759,89.808
val05,M,webcam_c,240,120,1.094,1.264,89.808
val05,M,webcam_r,240,120,1.094,1.791,89.808
val05,GEN,basler,0,0,nan,3.907,nan
val05,GEN,webcam_l,0,0,nan,4.146,nan
val05,GEN,webcam_c,0,0,nan,3.804,nan
val05,GEN,webcam_r,0,0,nan,4.754,nan
val05,S_cross,webcam_l,0,0,nan,4.097,nan
val05,S_cross,webcam_c,0,0,nan,2.581,nan
val05,S_cross,webcam_r,0,0,nan,4.559,nan
val04,T,basler,60,60,0.352,0.461,88.720
val04,Tk,basler,30,30,0.294,0.493,88.661
val04,S,basler,60,30,0.235,0.504,88.737
val04,T,webcam_l,60,60,0.420,0.577,89.201
val04,Tk,webcam_l,30,30,0.332,0.576,89.354
val04,S,webcam_l,60,30,0.276,0.559,89.576
val04,T,webcam_c,60,60,0.488,0.603,88.974
val04,Tk,webcam_c,30,30,0.398,0.613,89.029
val04,S,webcam_c,60,30,0.292,0.607,89.202
val04,T,webcam_r,60,60,0.490,0.640,88.961
val04,Tk,webcam_r,30,30,0.408,0.616,88.910
val04,S,webcam_r,60,30,0.353,0.620,89.057
val04,S240,basler,228,114,0.250,0.453,88.686
val04,F,basler,240,0,nan,3.452,88.975
val04,F,webcam_l,240,0,nan,2.265,88.975
val04,F,webcam_c,240,0,nan,1.132,88.975
val04,F,webcam_r,240,0,nan,3.675,88.975
val04,M,basler,240,120,1.168,3.761,89.120
val04,M,webcam_l,240,120,1.168,1.802,89.120
val04,M,webcam_c,240,120,1.168,1.142,89.120
val04,M,webcam_r,240,120,1.168,2.849,89.120
val04,GEN,basler,0,0,nan,4.837,nan
val04,GEN,webcam_l,0,0,nan,4.101,nan
val04,GEN,webcam_c,0,0,nan,3.635,nan
val04,GEN,webcam_r,0,0,nan,5.904,nan
val04,S_cross,webcam_l,0,0,nan,3.688,nan
val04,S_cross,webcam_c,0,0,nan,3.457,nan
val04,S_cross,webcam_r,0,0,nan,5.488,nan
